Param_1,Param_2,Param_3,Param_4,Param_5,Evaluation,Purity,Recovery,TAC_CC,Capex_tot,Opex_tot,Variable_Opex,Fixed_Opex,TAC_Cryo,Direct_CO2_emission,Indirect_CO2_emission,C_compressor,C_cooler,C_membrane,C_expander,O_compressor,O_cooler,O_membrane,O_expander,O_heater,Penalty_purity,Penalty_CO2_emission
0.8195766225061607,3.3289284834042503,5.958051856047206,2.129460928569177,9.033747440627925,69442886.11625649,0.8852662835108742,0.6640822608636636,28349255.45506946,80861288.94281533,24306191.00792869,20832689.46638591,3473501.5415427824,0.0,273417.0469590827,72785.54316366186,68080510.17280266,7730820.352127284,9749007.681312075,13001675.365089796,19804953.31435671,2368362.0816027997,2437251.9203280187,-3664342.406689705,-113535.44321191547,6473371.648912573,34620259.01227446
0.6950168170777631,3.7048043333413174,4.7982725750095385,0.9305592016542035,4.506429610494278,92878240.23588993,0.8901229193189374,0.23076391881950192,20493093.928859394,67335339.57538234,17126326.950090278,13972903.474378431,3153423.475711848,0.0,626112.3877277202,37861.99466152241,45660060.07145679,5618250.307227287,18516854.196467422,12280037.784688586,11563628.962008204,1086117.4401353553,4629213.5491168555,-3167514.8786705993,-138541.59821138644,5987708.068106256,66397438.238924265
0.1721267003570648,3.4354704960828926,9.805685822550581,4.6604655880403625,8.380028859231816,80045540.71673876,0.8705273131603802,0.41555199604034415,19596775.89446073,66596464.77670686,16266952.655625386,13131013.913149394,3135938.7424759916,0.0,475705.89083693293,49309.07054622759,57633439.857898265,6308398.518861381,3818482.919951788,13414264.848785743,14852147.998919697,1347594.1938970615,954620.729987947,-3917579.3014547224,-105769.70820058789,7947268.683961973,52501496.13831606
0.11851176195595725,1.100670606636715,9.144205400237366,3.7100410878128187,9.506721246580879,86366178.69323778,0.7054829781450894,0.6292260088883099,25234621.45555622,75409593.02579308,21464141.80426657,18119649.1949042,3344492.6093623675,0.0,301787.96153973514,65010.5889821699,65703433.31374763,6775617.19300606,6877747.845737116,12560130.358268006,18042887.45373261,2029685.4698284732,1719436.961434279,-3626417.1489079045,-45943.541183257264,24451702.18549105,36679855.052190505
0.10692222621833014,9.034349791444482,3.694993857370337,3.0538427317541115,5.337929443179716,95963501.6962243,0.9317234629242871,0.029464189236851797,12463177.630652012,49005113.718334354,10012921.944735294,7293264.9337046305,2719657.011030664,0.0,789958.3869228147,26768.316657195443,36522073.143567435,4959444.484414717,5049893.9709413685,13201035.737983378,9546787.210137215,304638.69026571634,1262473.4927353421,-3610759.737682805,-209874.72175083973,1827653.7075712862,81672670.35800101
0.6210469280336911,5.261016465537829,9.188120072966981,3.0665980269992232,5.839546496620858,86688222.68988276,0.9050995244096727,0.23017642430428262,15888270.638032228,55983575.18491395,13089091.87878653,10204296.555610726,2884795.3231758038,0.0,626590.5732974042,36508.47163077369,44993891.70571776,5346512.10008125,5259097.260451848,12639009.218310136,11723516.8567968,851375.1864174441,1314774.315112962,-3627554.254705381,-57815.548011097235,4490047.559032728,66309904.4928178
0.535764368167769,6.657157992490906,9.469896221005738,2.6412433720965995,3.115861196021622,95318103.11079839,0.8885654353334882,0.06582864796409942,11112447.69426959,45170624.006605156,8853916.493939333,6224998.847447028,2628917.6464923043,0.0,760359.8818095311,20262.1076892453,33793442.551975854,4629369.710981137,5820769.875242654,10814996.751299014,7130785.269863223,312666.86021505983,1455192.4688106636,-2637546.8853397416,-36098.86610217455,6143456.466651176,78062198.94987763
0.5807621162335423,5.023514192398286,3.2305371681582855,0.6634416139891129,9.940686101824577,139625373.71131313,0.7732617303478075,0.2067609039199675,46314423.73709571,110752354.20494217,40776806.02684861,36595962.316942856,4180843.709905752,0.0,645649.4132769484,110721.81681303351,70554550.20577922,9369565.28588586,40925722.99390201,14146464.206616994,27889860.195789736,3070780.729980574,10231430.748475503,-3336663.4139681743,-1259445.943334784,17673826.96521924,75637123.00899819
0.9678242968049244,4.602225233579811,4.173587630070312,3.124732472030887,8.141445896293899,83985751.20138618,0.9511069772802844,0.3538691310918078,24881967.609638076,73877239.80678128,21188105.619299013,17879874.61651134,3308231.002787672,0.0,525912.0717476702,65125.764169810944,62791340.689174905,7120215.059817142,7340570.668875309,12797013.382488063,18380635.016072176,1631816.2481370906,1835142.6672188272,-3938623.953988141,-29095.360928611746,0.0,59103783.59174811
0.363893653910768,4.086603792814904,9.482814501075818,3.994374551174565,3.6477646122364846,96262601.57326932,0.8653167626297892,0.08463402285037494,11074015.902808968,45320001.0142678,8808015.852095578,6175563.348093944,2632452.5040016333,0.0,745053.4258849836,22149.193449409242,35329334.00316267,4738104.646642945,3885739.5966990255,11287476.62581569,7851219.449607295,322783.2929427945,971434.8991747564,-2939508.9938413524,-30365.299789551933,8468323.737021077,76720261.93343928
0.7994588114967137,4.650188197838771,8.042564995702506,3.6345090918035745,5.823579564474441,87926939.03772745,0.9115695696931081,0.19507647728363464,15081513.305883698,54010058.50845696,12381010.380460849,9542916.355916724,2838094.0245441254,0.0,655159.841141014,34863.98587053173,43623310.04190633,5295524.552514657,4505480.939398348,12408670.673753947,11386192.009368207,713441.7402972737,1126370.234849587,-3654903.539605253,-28184.088993090438,3843043.030689186,69002382.70115457
0.863479379906189,7.144758259715379,9.484768888440534,4.602266236260351,5.826400654277356,88614857.33409138,0.9278175823829112,0.15362513164374203,14191878.04766665,51917783.964651495,11595988.849434076,8807406.409694562,2788582.4397395137,0.0,688898.7694467319,33148.6058004267,42224058.2543544,5216236.541214057,3480833.01262357,12361580.0810707,11053319.426982855,604017.4705840165,870208.2531558925,-3702426.308643956,-17712.432384247033,2218241.7617088724,72204737.52471586
0.5220992492103433,2.0685326022896744,5.883459923400165,1.8698053627517977,3.4895823662824736,97071739.5232575,0.8401568253998632,0.13617485452695668,13335542.578376956,51019229.53198844,10784581.101777535,8017262.054132559,2767319.0476449747,0.0,703102.2564377915,24416.538410877038,37590766.43663901,4838643.039743432,8600194.279324789,11157854.041149149,8215952.187493277,497907.0680475265,2150048.569831197,-2801445.0055392445,-45200.76570019551,10984317.46001367,72751879.48486686
0.6228986307247178,5.5422425155133865,4.572261017271327,4.491019306088436,9.34272642799233,89389844.26144361,0.9492007703896735,0.21194120932224503,19972978.48690671,67186755.9200524,16613640.69090409,13463733.29881197,3149907.39209212,0.0,641432.9529939084,51936.47514113421,56569788.120058194,6699167.027329068,4374950.98062155,14250187.268017141,15727153.314353911,1086692.4610282988,1093737.7451553876,-4209942.605575674,-233907.61614995188,79922.9610326413,69336942.81350426
0.9912183417672735,7.967881956530808,9.175957742270603,3.8950516503290613,8.900789843794545,73405053.6504174,0.9353641261595341,0.4855623107549464,23815455.47492842,71949926.49321339,20217959.15026775,16955336.08973235,3262623.060535402,0.0,418721.6614385161,62538.44647590792,63292138.443391636,7168599.069397352,4773900.099137041,12465295.498162229,17795616.264449056,1897763.970835302,1193475.0247842602,-3927357.7138755806,-4161.456460686786,1463587.384046583,48126010.7914424
0.24210198112830505,8.142941948201209,4.100030857441816,0.8646379512866302,4.449582849280674,101728449.07642776,0.9011804035025902,0.06506565466736985,17744708.190957393,62813587.67095653,14604028.807409566,11557608.06876405,3046420.738645516,0.0,760980.9129422653,30036.89941502854,39877704.73208518,5178745.222159424,18330915.12944524,13176263.340130135,9923752.250616848,717487.994155448,4582728.78236131,-3262897.8383528846,-403463.12001667224,4881959.649740974,79101781.23572938
0.6756393034820551,1.7782074218363977,3.8105665598763365,4.97890944591856,6.044604755850335,89838026.25018173,0.9154677750589055,0.1578946647323995,14449835.525669862,52718180.682129025,11813926.49156341,9006403.463901509,2807523.027661901,0.0,685423.6236208633,33926.058683161005,42293017.41370863,5301049.746560708,3959588.367729785,12704657.785835307,11247578.706680588,552412.4347525985,989897.0919324462,-3724280.9605292347,-59203.80893489052,3453222.4941094425,71934968.23040244
0.0938012168275899,4.668326622819844,5.186110070612898,3.069187417771526,9.103457869579039,84788559.73988965,0.921124148140533,0.2958310999611618,19679005.42473088,68309862.60511976,16263512.294474889,13087027.705787335,3176484.588687554,0.0,573151.5748589366,49068.11643318422,56642410.00635499,6333887.764559536,5664128.969691087,14622624.011689425,14895825.331030939,1268875.3256894718,1416032.2424227716,-4014689.58764161,-479015.6057142369,2887585.185946695,62221969.12921208
0.01171149178105102,9.11496606510301,9.628153900137654,0.9372442251357176,3.126364517630543,95438298.95689875,0.890127379313937,0.12342289738518229,15695473.815649107,58089821.93550225,12790982.718873994,9856345.17259227,2934637.5462817256,0.0,713481.5905974491,24074.040128984365,37989068.398801744,4766418.498356072,16133511.066471113,11916821.394657925,8044792.883453005,717949.3025809394,4033377.766617778,-2706236.6563767,-233538.12368275377,5987262.068606292,73755563.07264335
0.05465174201789247,7.686127276407758,5.573149986642102,3.867054866789889,6.897395753366834,90553816.12378219,0.9394256039837374,0.12789455845390654,14936028.93471463,54896234.55637744,12191217.20689576,9332152.712353643,2859064.4945421163,0.0,709841.9246257861,35761.551248626965,43431376.05615806,5243367.918498626,4112926.6226003612,14125477.660707198,11863549.137063453,690579.8028154018,1028231.6556500903,-3933220.4059747998,-316987.4772005026,1057439.6016262532,74560347.58744131
0.8875880662004643,1.1092666862330776,7.1027753547745895,1.459555672304933,8.841844966073438,80671631.39089999,0.6985740063566037,0.8348844757282321,33726286.0839267,89704134.13975896,29241079.376938753,25558320.746655498,3682758.630283256,0.0,134394.20963465312,83633.24979168356,73312990.73447865,7767438.745513919,16430356.817105066,11829791.896506172,21751472.277823083,2946182.808695444,4107589.2042762665,-3205320.3202016493,-41603.223937647075,25142599.364339624,21802745.94263367
0.008995773360103265,3.099620587616755,4.130622912262347,0.5183334257147756,8.921826985140191,122769346.80992731,0.7392284139337338,0.2072418315049974,30877830.2470681,93896950.2796965,26182982.733083274,22401005.301664535,3781977.431418738,0.0,645257.9668459317,62885.6127163944,61565008.81955535,6703150.038521578,31968931.765017405,14214120.936481059,17301230.18603771,2173535.6734059276,7992232.941254351,-3355985.5340433796,-1710007.9649900752,21077158.60662661,70814357.9562326
0.488757226150875,3.6957601085217733,8.450668947952382,4.682540344663625,3.1648505289070945,98264020.52313454,0.8591859565409532,0.04857691989562915,9844450.610106757,41708721.86186433,7759014.5170135405,5212019.322874383,2546995.194139158,0.0,774401.761692236,18979.893978995282,32277186.226146467,4578607.982008432,3304034.477181309,10679029.610617729,6882715.507740746,195022.75191427403,826008.6192953272,-2673815.354383395,-17912.201692568648,9081404.345904676,79338165.56712312
0.3257781686437159,4.668682465574286,3.8971661501456514,2.4121570864442434,6.400253047370626,93245413.51848556,0.9270086556143434,0.13192744735559175,16488016.606603388,57944970.72045075,13590768.070580851,10659558.283452105,2931209.7871287465,0.0,706559.3930838442,38023.23164932102,44309428.75002609,5462901.555447165,7108366.671632306,13748562.897522485,12164021.53818254,777249.6767193188,1777091.6679080764,-3732152.229688067,-326652.3696697626,2299134.4385656533,74458262.47331652
0.35698141108195325,7.577059691129503,8.069732338317408,3.382887893836446,5.436630196976935,89732230.32456762,0.9301934246619292,0.13150703339270362,13953088.864350341,52456471.69350927,11330265.279674876,8528935.333519673,2801329.9461552035,0.0,706901.5850280054,31083.254236096756,41192471.631792955,5131936.916693607,4638049.812261005,12976857.256842837,10516418.160313865,593953.4517326995,1159512.4530652512,-3623528.575896987,-117420.15569515483,1980657.533807073,73798483.92641021
0.6267930306891583,6.9280557349921,7.3194221845106915,0.8554309045600063,6.858773268719153,85001378.94583589,0.8820912067901306,0.5281945477713276,32397617.67330019,86902444.40585442,28052495.45300747,24436036.00858733,3616459.4444201393,0.0,384021.5578350331,74107.26168045447,62506147.41110961,7206158.83856283,22416581.21272384,13796704.584115002,19927245.328603722,2848653.209628951,5604145.30318096,-3493535.7727472107,-450472.0600790901,6790879.320986931,45812881.951548755
0.30152052544855035,2.2546313271466265,6.958133805294924,1.7686525232943109,7.925137221458844,75033450.71016277,0.8341407995739527,0.6052910401721759,25222863.465358373,77616228.91404383,21342052.01965618,17945341.578634247,3396710.4410219337,0.0,321269.60154555616,60977.07047644062,63588218.64490215,7158239.859953097,10472193.661180902,13387950.172341513,17067832.39017486,2053911.054540138,2618048.4152952256,-3545817.9066588255,-248632.37471715055,11585920.042604724,38224667.202199675
0.44726061823781893,8.041343600234178,5.130134588407264,4.4318919720434256,5.811101391512665,91408179.8865937,0.9447602616422786,0.09081739172874391,13698702.85190777,51469323.64688796,11125236.669563372,8347266.594783414,2777970.0747799566,0.0,740020.5316313813,31834.500357756606,40642933.815201215,5197975.66307754,3668823.2433211273,13226345.841028277,10794668.325998481,517638.9572772926,917205.8108302818,-3735185.6130761174,-147060.88624652478,523973.8357721402,77185503.19891378
0.1498817608053038,8.803444734366982,9.603481791358043,4.0399917512485155,5.963408014039101,88777710.20945494,0.9327305357380651,0.14351793887807085,14092203.426517572,52844278.31138931,11449989.510948107,8639482.50898739,2810507.0019607167,0.0,697125.4228117524,32460.18075568621,42097262.7233687,5143220.82826766,3833292.1659669606,13338238.290456431,10970201.149063013,623516.2544658949,958323.0414917402,-3771970.225760077,-140587.71027317923,1726946.4261934876,72958560.35674387
0.1561862098506962,7.045880901128685,9.402547159820603,2.6819787250473097,4.594448247320711,89969259.5837982,0.9130595822615212,0.14234937439649145,13626533.025650898,52143051.37759875,11019380.45677096,8225467.288971463,2793913.167799497,0.0,698076.5647507169,28410.283092277285,40202583.29192264,5016664.837491268,5746187.381548855,12591851.35301539,9644999.70305229,614366.3569531008,1436546.8453872139,-3344856.773047289,-125588.84337385412,3694041.773847878,72648684.78429942
0.33126367051379135,1.6778093910148209,8.70765116264528,4.013585261935872,4.991755504772245,100448795.96082337,0.7820893656394834,0.17891051136117253,13768752.100218281,51620678.02796596,11187718.198819984,8406166.473966198,2781551.7248537866,0.0,668317.9752577919,30571.82898774241,41632454.98978124,5053075.5756548885,4263186.769367019,11971847.435711738,10179027.243514605,584469.8950678696,1065796.6923417547,-3399549.13592745,-23578.221030579,16791063.436051656,69888980.42455344
0.7584473940387221,4.2098840431662925,7.945606500064487,3.6919177989466885,7.185432012331041,79678074.271352,0.9077374243341383,0.3629141962669425,18885084.168394536,60797034.742147096,15845232.431287182,12846531.401149014,2998701.030138169,0.0,518549.92702707223,47117.39833664076,50701918.79223996,5791704.582763602,4773417.463953694,12838606.519569755,14227259.637409639,1259314.7061595013,1193354.3659884236,-3778706.800162201,-54690.50824634935,4226257.566586167,56566732.5363713
0.7872408300523943,1.7795118991197114,8.76205724355329,2.3335676700352987,6.401618657085127,85350310.52887109,0.777477523576023,0.49026175207676664,21446281.325022284,65564075.950099744,18168077.527517296,15056569.234234136,3111508.2932831603,0.0,414896.59589755017,51621.219716960775,53969546.635525316,5873640.668859582,8060790.101498262,12012227.592475703,14845414.239999179,1621372.259658135,2015197.5253745655,-3398113.2264288664,-27301.56436887774,17252247.6423977,46651781.5614511
0.9243594532641336,8.447594390865673,6.495203140655993,3.2828073775299536,8.638003595367495,80531281.5962466,0.951037522944093,0.4008787967114262,25137048.727737617,74619394.32647042,21406079.011414096,18080285.6640725,3325793.347341596,0.0,487649.00179103017,66293.3268940597,63994331.423693,7647601.842567669,6149205.180447866,13162615.22757803,18672030.57539159,1905276.1536519965,1537301.2951119666,-3971105.794685983,-63216.565397072365,0.0,55394232.86850898
0.20274763613239788,7.6099836511769325,6.904151757736948,1.8942860211447843,6.785729845560621,85714230.399445,0.9209836577386735,0.2779676459502497,19485197.619123057,64363750.149131335,16267010.11166649,13183906.328137444,3083103.783529044,0.0,587691.3632509115,45582.62229098146,49986112.42595818,5714639.145273376,8543330.730197372,14209042.780299716,13877879.910289448,1379579.5318719847,2135832.682549343,-3769672.4480527183,-439713.3485206117,2901634.2261326434,63327398.554189295
0.7593313196839081,1.1707391018209243,7.511847400832746,0.7390112812508705,6.949450757445469,90115343.35520014,0.6603352556431821,0.8174682891580587,37770316.887884825,95272009.47661875,33006716.41405389,29192199.581799183,3814516.8322547064,0.0,148569.9489497257,85215.57136660966,68465393.62064348,7267243.479531636,28499824.877233464,11894812.442409903,21808003.236184664,3301041.3258452592,7124956.219308366,-2910962.41023038,-130838.78930872858,28966474.43568179,23378552.031633534
0.5626816285957665,9.518187127019594,5.733953272102756,2.0161168454075504,7.8175333718208675,89081475.16216289,0.9360754078220799,0.2884420254923667,23832192.04351686,74414219.32526012,20111481.077253852,16790542.9911409,3320938.086112955,0.0,579165.8417035902,59402.397304949984,60649108.691310376,6560909.777863102,9177795.070416026,14315851.847481035,17052883.821061157,1751242.8118260247,2294448.7676040065,-3880062.1286275876,-427970.2807226989,1392459.217792008,63856823.900854014
0.6869248298862555,6.421738170221568,7.48284108154653,1.6067780686204771,7.0723019146805495,78608375.52647313,0.9105223060952627,0.46514957303968196,25046600.62193574,72456047.10327604,21423798.26677194,18149198.368120015,3274599.8986519244,0.0,435336.4150410126,60803.64009962416,57106874.08426455,6536983.92517868,11282003.162436102,13390983.529526811,17107714.79351189,2061504.8095079707,2820500.7906090254,-3624159.488976912,-216362.53653195754,3947769.390473721,49614005.51406367
0.14322277986490628,1.3813363603762219,8.679407754182602,3.54935429861872,9.919020358400239,79766154.57085009,0.7493720710215838,0.659657498574261,25413831.07717491,75937885.7647165,21616936.788939085,18259942.660202835,3356994.1287362515,0.0,277018.540115636,65876.7658426996,66067199.1347482,6888758.249977994,6646225.196941355,12958683.379958346,18283621.845603067,2081394.663546128,1661556.2992353388,-3675071.862928074,-91558.2852536241,20062792.897841617,34289530.59583356
0.7806547047341067,6.86728568153097,9.41141820393926,2.1461666060112456,8.794766711917177,69518829.62445652,0.9008577370116234,0.6452402972426284,28395099.566351254,80436627.57765007,24373268.18746875,20909815.832471237,3463452.3549975115,0.0,288753.28393608565,73341.75365659056,68474451.60933441,7642139.668802376,8683539.957223233,13244261.60813204,19959358.966837574,2618819.6586810835,2170884.989305808,-3695405.1979524097,-143842.5844008231,4914226.298837654,36209503.75926762
0.014158807230685078,3.3777974424906065,4.626472336163983,4.8259142177325725,5.142732631053881,92372895.35569735,0.920498720641632,0.08082857816202742,11974332.996866446,47920218.86638077,9578322.053547408,6884337.994293373,2693984.059254035,0.0,748150.8313739859,26333.512855955032,37412178.626629196,4930890.6521926485,3323279.5639960323,12743717.63027004,9393051.982234282,320297.58588483965,830819.8909990081,-3553444.742039673,-106386.72278508318,2950127.9358367994,77448434.42299409
0.6447093652810556,8.597753464207663,9.262383464859527,4.135508942515724,5.336425994274966,89614786.16924955,0.932751449717437,0.12370549534677688,13515304.291480107,50922918.60036381,10969158.361461917,8204118.415702908,2765039.945759009,0.0,713251.5726759946,30494.69581913684,40611462.99777866,5118647.907879973,3808626.4552170224,12531326.816933073,10357815.924415972,541155.1274422421,952156.6138042556,-3595442.5385692124,-51566.71139035057,1724855.0282563001,74374626.84951314
0.480156652548137,8.512021542878513,8.14796591785857,3.3432582115836107,4.074100539417454,92143302.21264686,0.923815741376965,0.07561646099505973,11873454.703865945,47439225.194323994,9501493.444149746,6818891.619151262,2682601.8249984835,0.0,752393.1845401537,24121.03192462051,36413206.31040335,4863075.04961236,4625652.35593541,11921848.449122468,8516037.162402138,376615.35737541376,1156413.0889838524,-3167060.2356065195,-63113.754003622824,2618425.8623034973,77651421.64647742
0.5301205815632254,4.007428167561208,7.509443894457178,3.368363854955152,6.37232246863336,81700560.27466889,0.9059082527165434,0.31711421261675327,17506869.499225363,58975748.21923545,14558082.088263592,11602479.982403604,2955602.105859988,0.0,555828.3878568131,42016.77261416557,48277125.332974926,5593129.505099637,5077936.745079306,12937485.38737389,12975350.085765766,1114693.3490278842,1269484.1862698265,-3657890.204532863,-99157.43412701089,4409174.728345655,59784516.04709787
0.728338366552717,1.573973956778546,9.292586812704748,3.204548140599519,3.506004821916717,109059789.73482007,0.7282204246220777,0.10620937844414528,11811326.58477581,46904878.126883745,9466082.678431623,6796125.642437046,2669957.0359945768,0.0,727492.3705245027,23212.685598017815,36591942.40589564,4740485.1741459835,5072551.011271,10767486.687752713,7965145.949178117,387774.79851983214,1268137.75281775,-2817600.0207627164,-7332.837315936563,22177957.537792224,75070505.61225204
0.5920081913190234,9.575262652570451,7.843774053444876,4.7903734504564754,3.866563768929323,92834505.8983612,0.9279890931279791,0.04344455903338871,10606493.071903722,43882905.80147139,8412347.781830152,5813902.698944133,2598445.0828860193,0.0,778579.1979731838,21690.02341937011,33962307.2096527,4761199.452342467,3211822.120277904,11553647.385455936,7897563.183403079,235354.72450328572,802955.530069476,-3087676.3106343625,-34294.42839734527,2201090.6872020895,80026922.13925539
0.6364774615070866,2.9263893946757564,6.422980751688607,0.7282635452216704,6.347896360934783,81426915.85728669,0.8178995860423312,0.6647458733473779,33596933.67037633,90016621.8104523,29096102.579853714,25405949.24133117,3690153.338522543,0.0,272876.90589333,73322.50201810474,63098683.87914769,7116225.123282174,26528038.310135737,12978522.831221344,19439404.713862363,2840058.717661091,6632009.577533934,-3179720.106030734,-325803.66169548477,13210041.39576688,34619940.79114348
0.8323360365702426,4.564024438898497,4.496853534297175,3.259962332545734,4.675726229804975,92576993.30480981,0.9267883065499113,0.082552166153538,12850849.17907902,49184998.36881076,10391599.260638483,7667685.459238944,2723913.8013995383,0.0,746747.9333310762,27301.81447614303,37927485.67002592,5064838.072132371,5016254.785720615,11943130.628785376,9441970.59886789,387196.5804375559,1254063.6964301537,-3387636.9306850256,-27908.48581163028,2321169.3450088664,77404974.78072192
0.5542364501628398,2.8869993630089312,5.31461778341318,2.9201880643077214,6.716209028495336,81908666.8929131,0.9078568450099304,0.3269588283875355,18472231.722577557,60962894.704516016,15424086.987351757,12421461.04706409,3002625.940287667,0.0,547815.4565379295,44405.7401753565,49198832.185578585,5736459.30095331,6256183.57748123,13116339.389247019,13540472.807236616,1142652.2776054628,1564045.8943703074,-3693245.6920144274,-132464.24013386815,4214315.49900696,59222119.6713286
0.05817558156105962,1.669852718721274,3.154531261173897,3.108499718216396,9.980785576641061,89436637.76684593,0.8923089358572812,0.2712743538051082,19493837.56800503,65855077.067653194,16201083.714622369,13082689.170893423,3118394.5437289453,0.0,593139.304694743,48597.63315094733,52730406.280911304,6109160.707793569,7104594.960992612,14326744.989139471,14705842.589973764,1008839.5625793169,1776148.740248153,-3929039.2080270452,-479102.51388076314,5769106.414271874,64173693.78456903
0.9748555354636804,8.56181525321446,8.760821003737563,0.992847502471979,7.376313610258948,77730968.62372261,0.8881864204887095,0.7076376948517507,38321108.07243831,91763793.64451492,33732918.39021256,30001419.977408756,3731498.4128038017,0.0,237965.5159662205,94319.51003533223,69740143.94092685,8221050.387557578,21836885.90774812,12053021.72856224,24301050.841585726,3660883.788947505,5459221.47693703,-3385159.4940559403,-34576.63600556313,6181357.951129041,33228502.60015527
